timestamp,end,shot,total,next_team,tv,av,sa,no1_team,no1_x,no1_y,no1_dist,no2_team,no2_x,no2_y,no2_dist,team0_coords,team1_coords
2026-02-25T14:45:32.082,0,7,15,team1,2.426182334109074,15.707963267948966,0.09612701215214206,team1,1.618575,39.081108,1.861222,team1,1.913530,38.690742,2.318566,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.614:36.297;0.000:0.000;1.619:39.081;1.914:38.691;2.025:37.827;0.000:0.000
2026-02-25T14:45:32.901,1,7,15,team1,2.4077080160735758,15.707963267948966,0.05508327593435481,team1,1.973750,39.269932,2.104445,team1,1.900344,38.435047,2.461785,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;1.974:39.270;0.000:0.000;0.000:0.000;1.900:38.435;0.000:0.000
2026-02-25T14:45:33.883,2,7,15,team1,2.404540552660981,15.707963267948966,0.05369436539721379,team0,0.000000,0.000000,40.000000,team0,0.000000,0.000000,40.000000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000
2026-02-25T14:45:34.897,3,7,15,team1,2.4402246740036846,15.707963267948966,0.09119607624569669,team1,1.479778,39.176247,1.693609,team1,1.777221,38.808903,2.139445,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,2.042:39.158;0.000:0.000;0.000:0.000;1.480:39.176;1.777:38.809;0.000:0.000;1.881:37.228;0.000:0.000
2026-02-25T14:45:35.841,4,7,15,team1,2.3972317821419713,15.707963267948966,0.0559179320217676,team0,0.000000,0.000000,40.000000,team0,0.000000,0.000000,40.000000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000
2026-02-25T14:45:36.779,5,7,15,team1,2.424098087208416,15.707963267948966,0.09689021472102952,team1,1.593179,38.665966,2.077948,team0,0.000000,0.000000,40.000000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;1.593:38.666;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000
2026-02-25T14:45:37.636,6,7,15,team1,2.41307210073718,15.707963267948966,0.053734757535091986,team1,2.043577,39.112160,2.228109,team0,0.000000,0.000000,40.000000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;2.044:39.112;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000
2026-02-25T14:45:38.603,7,7,15,team1,2.3981720245495395,15.707963267948966,0.09983333666020906,team1,1.970314,39.339436,2.078096,team1,1.581593,38.069336,2.495776,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;1.970:39.339;0.000:0.000;1.582:38.069;0.000:0.000;0.000:0.000
2026-02-25T14:45:39.493,8,7,15,team1,2.408138260755675,15.707963267948966,0.0535472863646968,team1,1.878942,39.203430,2.040820,team0,0.000000,0.000000,40.000000,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,1.879:39.203;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000
2026-02-25T14:45:40.346,9,7,15,team1,2.4179884438051693,15.707963267948966,0.09232184394216285,team1,1.555840,38.418247,2.218688,team1,1.928324,38.754162,2.295767,0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000;0.000:0.000,0.000:0.000;0.000:0.000;0.000:0.000;1.928:38.754;0.000:0.000;1.556:38.418;0.000:0.000;0.000:0.000
